User_ID,First_Name,Last_Name,Language
d8d9cf8b,Taylor,Reed,Croatian
8d992fcd,Cheryl,Hinton,Hiri Motu
eccbc70c,Brian,Andersen,Western Frisian
e1e7e360,Ashley,Williams,Shona
af47fc4e,Holly,Caldwell,Portuguese
03eadaf0,Larry,Kirby,Zulu
a61e1a8f,Nicole,Elliott,Sundanese
9c7914f5,James,Smith,Bashkir
e452c507,Raymond,Allen,Esperanto
b90a8b2c,Richard,Allen,Chuvash
acba07dd,Jason,Carroll,Somali
dbf58ab7,Derek,Taylor,Armenian
83976e33,Keith,Torres,Herero
7ab838a2,Ethan,Simpson,Yiddish
ac98d8ba,Brandon,Ray,Serbian
d7c5fdbb,Stanley,Lee,Lingala
1a6c5c08,Jodi,Anderson,Sango
d817723a,Miguel,Todd,Quechua
88c35a80,Charles,Evans,Lingala
e6e322f8,Brian,Gonzalez,Assamese
d0138d14,Andrew,Vega,Sango
9ea9ff00,Daniel,Fischer,Serbian
e733dc52,Rhonda,Logan,English
d7329afe,Linda,Wise,Wolof
c0811288,Connie,Watson,Nepali
7c5e50fe,Douglas,Allen,Divehi
29b3c37a,Victoria,Cole,Yiddish
f8d08b85,Thomas,Curry,Bosnian
36848d01,Valerie,King,Pushto
b96be743,Brian,Miller,Shona
9f5fd63c,Angela,Meza,Bulgarian
812fe840,Tina,Hubbard,Icelandic
d42bcbcb,Marisa,Nelson,Venda
52516742,Briana,Allison,Limburgan
27e9dd51,Dawn,Gross,Twi
5e956744,Steve,Wallace,Kanuri
8a35a896,Jennifer,Williams,Gaelic
3c499277,Alexis,Middleton,Tatar
799f099f,Jill,Armstrong,"Sotho, Southern"
9aec0029,Joseph,Henderson,Pushto
45ae61a8,Tony,Cruz,"Sotho, Southern"
7ced0b56,Jacqueline,Frazier,Sinhala
47a50dbd,Ashley,Cooper,Manx
01c083f3,Timothy,Adams,Tahitian
e077268b,Denise,Hopkins,Afar
470c391e,Kendra,Hahn,Avestan
451cdc5b,Brian,Mclean,Afar
a48689fb,Aaron,Kim,Portuguese
8f4a3a26,Thomas,Oconnor,Hausa
3f62d926,Matthew,Williams,Hindi
f7cd3439,Christopher,Morrison,Interlingue
1699a74b,Steven,Jenkins,Luba-Katanga
784fd769,Lisa,Rangel,Sango
a6c5b4a7,Gregory,Espinoza,Wolof
8e379422,Courtney,Rose,Japanese
7fc7c936,Sydney,Garcia,Chinese
1c98d9cb,Tracey,Sparks,Breton
4e6186ba,Melissa,Conner,Wolof
2e1fecb3,Christopher,Hamilton,Gaelic
96af0aa4,Andrew,Fitzpatrick,Bosnian
99caeb2a,Stephen,Ramsey,Aragonese
48d36506,Krista,Brown,Zhuang
577a37c4,Jessica,Fowler,Polish
bba4c3f8,Andrew,Vargas,Occitan
8814e19d,Valerie,Sullivan,Dzongkha
e08353ad,Megan,Kelly,Sardinian
6e583aa2,Kathryn,Schneider,Luba-Katanga
cd315692,Cynthia,Kerr,Kashmiri
f01ebb7e,Thomas,Wolfe,Burmese
db220edd,Brandon,Schmidt,Bislama
d4184040,Matthew,Morris,"Sotho, Southern"
60b3a0d1,Rachel,Arnold,Central Khmer
077651c7,Patricia,Khan,Hebrew
7ce9d2ad,Deborah,Odonnell,Walloon
b9fba9b9,Thomas,Leonard,Pushto
82dd0dcb,Donna,Yang,Divehi
ac83afcb,Jonathan,Roman,Malagasy
20838914,Christopher,Ayers,Breton
2d4ac994,Stephanie,Rivera,Welsh
b4f1a440,Nicole,Todd,Kikuyu
50d80b4e,Jacob,Phillips,Samoan
ca8ce9be,Charles,Bailey,Kurdish
2ce28bf9,Rachael,Joseph,Pali
2d6ba8ae,Debra,Moore,Wolof
e4637540,Miranda,Holder,Kalaallisut
40d1379a,Troy,Dunlap,Lao
23921511,Harry,Dixon,Oromo
c1022ceb,James,Maxwell,Tonga
dfa876d1,David,Bailey,Zhuang
268cf1de,Wendy,Jackson,Indonesian
cf9beee8,David,Robinson,Afar
ac0a5a11,Sandra,Roach,Sichuan Yi
9e6874ab,Kendra,Black,Greek
68dfdbfb,Erik,Carter,Ossetian
f747c9ed,Matthew,Khan,Japanese
c640c4ac,Ronald,James,Lao
e5a5e18d,Anthony,Woods,Dutch
6839399d,Patricia,Ryan,Somali
4e4016fc,Margaret,Perez,Latvian
1117a729,Gwendolyn,Conrad,Ojibwa
3c3c8f20,Spencer,Wells,Walloon
e207d13a,Brittany,Morgan,Guarani
77809d5c,Mark,Boone,Kirghiz
3b12089e,Valerie,Bush,Wolof
22b16d50,Lori,Farmer,Telugu
fdadd527,David,Oneal,Tamil
31c5ddc8,Anne,Green,Samoan
46ce5341,Paul,Nelson,Hausa
8db52810,Dylan,Bryant,Serbian
b370acb7,Amanda,Thornton,Hungarian
25a0d325,Robert,Dyer,Sundanese
b505dce0,Allen,White,"Sotho, Southern"
ffb59cb8,William,Meadows,Fijian
125e7014,Kevin,Melendez,Armenian
3bb0a7a9,Melissa,Gould,Tigrinya
060cf692,Laura,Carpenter,Latin
00812bf1,Jonathon,Brown,Haitian
bebeda1a,Christopher,Glover,Venda
661c6fad,Tricia,Mccarthy,Gaelic
c7fbbb37,Lisa,Glenn,Ossetian
22d2eefa,Mary,Moore,Polish
9d02cd04,John,Gibson,Arabic
315b7094,Christine,Gonzales,Central Khmer
efaf3f1e,Aaron,Hull,Abkhazian
14a4d873,Marissa,Bennett,Marathi
c44db413,Joshua,Thompson,Shona
288cd987,Rebecca,Kelly,Malay
82db2175,Anthony,King,Hungarian
038db720,Emily,Sparks,Bengali
c502b838,Kelli,Bender,Esperanto
c0f8e7f5,Daniel,Madden,Tahitian
aa91713c,Bryan,Goodman,Komi
b914b76f,Terry,Anderson,Georgian
48cd8d57,Alexander,Miles,Finnish
495bd9f4,Carrie,Ward,Kannada
f33c5a33,Robert,Villarreal,Sindhi
b17a752f,Jeff,Parsons,Turkish
e54968ff,Jennifer,Reed,Hebrew
cdeb4b21,Christopher,Marshall,Bihari languages
0a89bdec,Joshua,Phillips,Igbo
c729f44a,Michael,Patterson,Ido
b74485f8,Carrie,Lopez,Estonian
a687c77e,Eric,Nelson,Luxembourgish
0c36392d,Ashley,Padilla,Chechen
c4486290,Jessica,Andrews,Ojibwa
4fdb0ac1,Steven,Miller,Shona
81c869a4,Ashlee,Nguyen,"Sotho, Southern"
d0d5cc3f,Christine,Preston,Aymara
543db6cb,Brady,Harrell,Norwegian Nynorsk
45f3661b,Kimberly,Mcguire,Limburgan
a495b1c7,Jared,Barrett,Corsican
514c5365,Ronald,Pierce,Tibetan
e0d4ca51,Devin,Lam,Finnish
927e4946,Bianca,Leblanc,Welsh
b153ddb0,Stacy,Zamora,Uzbek
6e218819,Daniel,Foster,Georgian
90c1895c,Jaime,Owens,Tahitian
dd8674d1,Thomas,Vazquez,Lithuanian
5930f5c1,Cynthia,Owen,Limburgan
6fc35e9b,Renee,Baker,Basque
41ea1235,Michael,Richardson,Chinese
932cdbdb,Lacey,Soto,Swati
e1310511,Ruben,Horton,Panjabi
574e5f84,Katherine,Davis,Hungarian
7fb26e2e,Mary,Guerrero,Norwegian
a03903f5,Eugene,Grimes,Dzongkha
8c8a9c64,Karla,York,Korean
257a8ce9,Matthew,Yang,Ewe
2fb02560,Patricia,Arnold,Turkish
de1d3a1e,Vickie,Hernandez,Amharic
3b240cf4,Melanie,Guerrero,Italian
55f14e41,Cheryl,Washington,Kashmiri
99e8f646,Isaac,Hooper,Zulu
1d2c993f,Connie,Berry,Korean
8487fbc7,Susan,Thomas,Hiri Motu
793fa422,Theresa,Whitehead,Chuvash
d4104c7b,Brian,Martinez,Assamese
8b100551,Michele,Tucker,Lithuanian
c292a2d7,Joshua,Arnold,Latin
129e1ecd,Christy,Allen,Yiddish
83ec11b2,Jamie,Burns,French
f94d89b9,Alex,Murphy,Sanskrit
6ac71d68,Brian,Aguirre,Ossetian
a6c1a28f,Frank,Davis,Basque
03632dc7,Laura,Tucker,Icelandic
180900bc,Emily,Rose,Interlingue
473dac31,Vernon,Johnson,Chuvash
e878819f,Angela,Warren,Danish
247db661,Adam,Adams,Bambara
8a55e87c,Roger,Grant,Herero
bc1ed9fe,Katie,Vaughan,Malay
925cb565,Jennifer,Fuentes,Interlingue
54f1cc93,James,Rowe,Finnish
8051cd77,Cathy,Ramos,Divehi
8a161e0a,Wayne,Chapman,Kongo
ae7b7c68,Laura,Figueroa,Fijian
f648e9e7,Kathy,Walter,Wolof
f508691b,Jordan,Gill,Albanian
30eccf94,Julie,Melendez,Irish
616c7917,Deanna,Drake,Swahili
cfe50543,Brandon,Flores,Luxembourgish
fd4c3384,Angela,Rowe,Dutch
3b05ed95,Steve,Henderson,Chuvash
afc46410,Jacob,Ramirez,Bashkir
d8e74ba4,Jennifer,Hughes,Fulah
aaab560b,Michael,Hughes,Tamil
117c47ed,Roberto,Burke,Malay
7c62af29,Jim,Weber,Finnish
c6bd342a,Joan,Barajas,Limburgan
fc5078d2,Dylan,Morgan,Aymara
3f4a4d51,Amber,Maxwell,Tswana
fdf2e60c,Jennifer,Mccann,French
7d0b041c,Kyle,Olson,Portuguese
0b37db24,Jeffrey,Miller,Chuvash
99f7c009,Rachel,Sanchez,Arabic
2c3663ad,Joseph,Davis,German
0639e3bd,Benjamin,Howell,Cree
9488464d,Carolyn,Gonzales,Danish
f1cc2d2c,Ronald,Webb,Fijian
fd0e68a4,Robert,Armstrong,Sundanese
f25a81cc,Kaitlyn,Dixon,Manx
3a2348ca,James,Branch,Ukrainian
345947ca,Samantha,Perez,Ojibwa
df026444,Andrew,Coleman,Malagasy
2e20a6a6,Antonio,Tanner,Kuanyama
8e00f191,Carl,Johnson,Latvian
451f1008,Dillon,Thompson,Kannada
b32cee07,Christopher,Winters,Vietnamese
fda2a523,Angela,Clay,Kuanyama
0d06b10b,Daniel,Thornton,Norwegian Nynorsk
34cb1abe,Roy,Herring,Sardinian
7be14799,Patricia,Harris,Portuguese
45ea58e2,Alyssa,Bailey,Chamorro
89bb6db8,Lori,Hughes,Gujarati
6a796b7c,Mary,Ponce,Aymara
aa6c6d33,Rebecca,Morris,Esperanto
3eb4bfdf,Nicole,Martin,Irish
d6e39245,Charles,Ortiz,Uighur
d95237bb,David,Tanner,Maori
d2e8696a,Katherine,Waters,Chichewa
bc5c85a5,Nicole,Davis,Twi
18611bb6,Erin,Becker,Bosnian
c70d89cf,Shaun,Boyle,Turkmen
e5c11c0b,Aaron,Page,Macedonian
69467b7d,Jessica,Burns,Lithuanian
028173ef,Cheyenne,Miller,Tonga
8bb4ff21,Leonard,Hatfield,Twi
e8a90aab,Sarah,Barnes,Nauru
8db7dbb7,Jeanne,Smith,Turkmen
226d02cd,Scott,Wilson,Afar
ff94d6ab,Lindsey,Little,Avestan
d20005d8,John,Maddox,Fijian
7594c248,Carol,Montoya,Wolof
977da8a4,William,Anderson,Tajik
1fd91234,Elizabeth,Melendez,Bashkir
d7118880,Megan,Hickman,Corsican
9c5742f5,Ruben,Ray,Dzongkha
d5a74f3f,Laura,Arnold,Persian
a3185b29,Jennifer,Nguyen,Sinhala
64272d22,Brandon,Alexander,Swahili
b3659e63,Alex,Smith,Akan
c3030da8,Tracy,Harper,Corsican
8dc4583b,Susan,Cook,Javanese
d895edc8,Melissa,Rodriguez,Chichewa
5203df6d,Austin,Phillips,Navajo
d4c421dd,Jennifer,Bailey,Oromo
f7ad61b4,Elizabeth,Klein,Korean
361a60b8,Joshua,Snyder,Kanuri
1624e787,Melissa,Thomas,Western Frisian
9f887c1b,Scott,Perry,Kannada
3dd55fd2,Jamie,Adkins,Avestan
5430451c,Sarah,Sims,Aymara
9fd0f47d,Brent,Chase,German
19dbc60e,Tyler,Jordan,Chamorro
e87be34e,Teresa,Silva,Limburgan
f1dc18ef,Ashley,Morton,Lithuanian
d763b012,Travis,Li,Tigrinya
0645a3b4,Raymond,Murray,Estonian
380397f3,Thomas,Reeves,Turkish
a91f12d4,Jacqueline,Harvey,Zhuang
5a02a69f,Jerome,Nichols,Finnish
d6f46477,Erica,Aguilar,Chamorro
4a370dca,Christopher,Wells,Divehi
4e3b823e,Katherine,Hall,Zulu
8e6f1de2,Leslie,Ayers,Javanese
bcb50e14,Vincent,Wright,Fijian
d41d809e,Christina,Osborne,South Ndebele
7b1d4411,Michael,Powers,Kanuri
cf64defc,Diana,Cooper,Chichewa
03560326,Melissa,Rogers,Tajik
fc81d481,Rose,James,Sanskrit
646238e1,Brittany,Reyes,Fulah
7281a498,Mallory,Roberts,Mongolian
4ec6ded9,Joseph,Hernandez,Avestan
a91d9f56,Heather,Adams,Kirghiz
eaca4fa0,Phillip,Gonzales,Latin
aafd3769,Brandon,Cortez,Quechua
c01d4d47,Jennifer,Barnes,English
4d2cd201,Daniel,Hall,Esperanto
20556324,Alyssa,Lane,Irish
89166e96,Alexander,Dougherty,Arabic
4458ab6a,Mark,Williams,Oriya
b6b38943,Katherine,Gomez,Luba-Katanga
9a3a5585,Denise,Hammond,Cornish
295576f0,Donald,Harrison,Marathi
61f64557,Cheryl,Burke,Latin
7a87f292,Danny,Alvarez,Belarusian
8ddb0e80,Teresa,Patterson,Malayalam
dc0f7097,Samantha,Carlson,Interlingua
03f1774a,Melissa,Gonzalez,Bashkir
1943f27c,Virginia,Meyer,Haitian
dd9f4e5f,David,Hawkins,Galician
882bc61d,Cindy,Walker,Sardinian
3c669dc7,Danny,Barnes,Macedonian
a998be79,Maria,Crawford,Uzbek
92a11c79,Jason,Murillo,Hebrew
06451796,Hailey,Adams,Tibetan
a94110ca,Tasha,Dawson,Kuanyama
2ba824ee,Robert,Underwood,Cornish
bac1284d,Alexandra,Green,Croatian
54b16993,Joseph,Miles,Ndonga
192edd4e,Jessica,Grant,Azerbaijani
99781be9,Karen,Mccall,Javanese
9a9a07f5,Jamie,Fleming,Tahitian
abb37032,Larry,West,Bulgarian
00e75d81,Courtney,Murray,Gaelic
8355f413,Jason,Lee,Gujarati
a5bd8e47,Bobby,Baker,Kazakh
d7a17cb0,Benjamin,James,Lingala
da787021,Nathan,Jimenez,Lingala
95cda985,Derek,Salazar,Northern Sami
51fe1422,Brooke,Mcdaniel,Kazakh
e2d534fc,Emily,Pineda,Kuanyama
f783772f,Matthew,Fowler,Italian
128b6828,Robin,Martin,Church Slavic
284c8015,Patricia,Nelson,Fijian
cca2b172,Michael,Guzman,Afar
f0241946,Tara,Taylor,Malagasy
7abecd58,Johnathan,Bartlett,Bulgarian
658e0882,Thomas,Thompson,Tonga
6d8a2a99,Benjamin,Singh,Ossetian
8f7a0b5d,Aaron,Glenn,Central Khmer
6369a7c3,Joseph,Ramsey,Assamese
e71626bf,Christopher,Davis,Burmese
9318bcd2,Kristina,Nunez,Belarusian
d9c4fc09,Christopher,Hernandez,Armenian
00209791,Mikayla,Harmon,Walloon
94ac8476,William,Smith,Tamil
b7618bd0,David,Dougherty,Kuanyama
d9b8e81b,Renee,King,Nauru
905c8be8,Michael,Lawrence,Czech
31761a11,Jeffrey,Ramirez,Yoruba
359b71d4,Nicholas,Simon,Galician
bfd771e4,William,Daugherty,Croatian
b9168cc4,Timothy,Hardin,Tonga
d45a9dbe,Jose,Lambert,German
a12946ef,Shelby,George,Turkmen
39963ecc,Stacy,Reed,Burmese
3d8cd018,Katelyn,Perkins,Malagasy
db704f77,Ashley,Garcia,Lao
723714c2,Heather,Perry,Avestan
4ec2b2be,Aaron,Johnson,Lithuanian
36e6f67c,Barbara,Stanton,Assamese
008384ad,Daniel,Guzman,Oriya
490111ac,Alison,Martin,Georgian
0c1fae8d,James,Hill,Sichuan Yi
1c34cc19,James,Bowen,Tswana
6b305d69,Latoya,Peterson,Zhuang
6af4e7e9,Bethany,Rasmussen,Malay
42fe34af,Jodi,Sanchez,Tatar
fe4d03cd,Michael,Parker,Cornish
f4518d7a,Annette,Smith,Ojibwa
447148db,Philip,Holder,Spanish
2d574c24,Steven,Bishop,Kannada
68073337,Daniel,Garcia,Walloon
86cbee34,Autumn,Jackson,Norwegian
527b9c2d,Jeffrey,Patel,Malayalam
3e3b26e1,Manuel,Gaines,Herero
ee2a2250,Steven,Stewart,Uzbek
0ef29560,Elizabeth,Lewis,Abkhazian
f9e39387,Sergio,Collier,Thai
df9db226,Aaron,Smith,Croatian
d71147c9,Deborah,Phillips,Manx
541f1998,Donald,Rivera,Assamese
5f245ccc,Heather,Wang,Dutch
376509b0,Marvin,Wood,Swahili
ca0054f1,Carla,Vaughn,Rundi
77b6f008,Trevor,Owen,Oriya
bd42adcc,Jeffrey,Mcdonald,Serbian
cf924ab8,Stephanie,Johnson,Tamil
ad923bb1,Amber,Walters,Burmese
63b7cb47,David,Stevens,Komi
5e31c73f,Keith,Maynard,Italian
b5dbe555,Latoya,Davis,Bambara
88f26a4e,Logan,Evans,Finnish
320a04c7,Brittany,Hernandez,Marathi
f85b8d3c,John,Suarez,Inupiaq
50540d6b,Andrew,Evans,Kuanyama
c84cf1d8,Tony,Hart,Occitan
4c71ecf8,Samantha,Alexander,Maltese
8dba0d32,Madison,Howe,Galician
3855d9fa,Kristin,Harmon,Finnish
cb21c984,Sean,West,Chamorro
d8b248a8,Megan,Sanders,Italian
2fcadb6b,Kenneth,Harris,Bosnian
dabe2577,Brianna,Fitzgerald,Japanese
6a77d021,Keith,Herrera,Nauru
722ed6bd,Christopher,Parker,Aymara
4769336c,Jeff,Rangel,Kazakh
d20bbc2b,Jessica,Andrews,Interlingue
0580edce,Kyle,Green,Kashmiri
6cec43d0,David,Kim,Bashkir
b7936ac3,Kyle,Thomas,Norwegian Nynorsk
1fb7f40c,Joshua,Lambert,Northern Sami
19649d6c,Joshua,Roberts,Samoan
191c2795,Lisa,Adams,Vietnamese
223e1e33,John,Turner,Mongolian
c1acaead,Nicole,Williams,Inuktitut
82041756,Robert,Schmidt,Swati
8963cb6f,Christina,Harris,Arabic
bcc25218,Kelsey,Castillo,Hausa
3b71545e,Alex,Tran,Latvian
fb73ed45,Mary,Mahoney,Assamese
329b7c97,Teresa,Day,Tagalog
559fa173,Amy,Wood,Galician
a1268df3,Samantha,Pollard,Vietnamese
ddeec1fb,Brett,Johnston,Faroese
883b954f,Jessica,King,Fijian
3958d313,Brooke,Dean,Pushto
eeac60e5,Kenneth,Walters,Maltese
c04b4143,Gilbert,Schroeder,Nepali
81704388,Michael,Trevino,Central Khmer
95912e32,Mark,Williams,Marshallese
d290f1f8,Travis,Williams,Gaelic
ed543573,Roberta,Heath,Herero
62c9beef,Renee,Holland,Walloon
9a9e2f5b,Anna,Huffman,Inuktitut
f602c02d,Jessica,Parker,Panjabi
4851e157,Kenneth,Malone,Macedonian
2063936e,Belinda,Key,Sindhi
4852a573,Molly,Smith,Sardinian
33be8310,Maria,Ramos,Venda
35313885,Sarah,Williams,North Ndebele
a614a195,Juan,Lopez,Tagalog
abff895f,Brittany,Sullivan,Bihari languages
abc32e14,Matthew,Moran,Shona
de85b962,Sarah,Peterson,Cree
f4d21e00,Rhonda,Harrington,Faroese
6c851471,Cynthia,Wilkins,Divehi
fc14a4b2,Connor,Wallace,Malayalam
0ffb9389,Shirley,Jones,Marathi
0c9235c1,Joshua,Brown,Corsican
20a19ba6,Travis,Rodriguez,Kinyarwanda
937d9e65,Michele,Bird,Kannada
5842f35e,William,Schultz,Dzongkha
b2d5adaa,David,Roach,Divehi
2b33b2b6,Brandon,Pena,Maltese
771a9563,Nicholas,Little,English
7580c1b1,Andrea,Baker,Cree
8b885340,Dustin,Harvey,Tsonga
51363656,Megan,Fields,Venda
2421a3f6,Megan,Valentine,Tatar
14f20acd,Curtis,Marshall,Central Khmer
b9cfaba1,Lori,Allen,Interlingue
ec6cf96c,Sarah,Deleon,Tonga
7c07bb17,Connie,Carr,Thai
e70186b8,Kathryn,Elliott,Tonga
fd015934,Michael,Smith,Sardinian
c27ce717,Theresa,Herman,Irish
8f7fbe97,Elizabeth,Ayers,Ossetian
317a7a6a,Timothy,Mitchell,Ossetian
fe2ddc82,Nancy,Bauer,Kanuri
095bcc91,Alyssa,Jones,Swahili
85d8fdfd,Clifford,Larsen,Chamorro
912a636b,Isabella,Greene,Tamil
75d6b929,Paul,Taylor,Chechen
2cc7ae37,Andrea,Leon,Maori
ceb520d0,Elijah,Clark,Japanese
d420adeb,Mark,Aguilar,Divehi
158df4de,Peter,Craig,Persian
ebf19184,Keith,Martinez,Chuvash
ec38f4fa,Joseph,Clark,North Ndebele
f8a02dac,Leah,Smith,Church Slavic
53b0ac5a,David,Cherry,Zhuang
20eef2f5,Chris,Buckley,Kinyarwanda
094b4804,William,Johnson,North Ndebele
b871eb1f,Marissa,Lyons,Samoan
6565f641,David,Lewis,Sundanese
28eb571c,Shari,Ortega,Occitan
8ef41c4f,Dawn,Wood,Afrikaans
8c990553,Norma,Drake,Norwegian Nynorsk
a1099e85,Robert,Hill,Bislama
bdb0edfe,Carl,Mccann,Chechen
d8970dd2,Madison,Edwards,Bengali
0e09bb42,Mikayla,Huff,Czech
f893da7a,Dennis,Bartlett,Bengali
744e3383,Shelley,Jenkins,Komi
f4d0aa67,Lisa,Thornton,Irish
7cbe212a,Jennifer,Tucker,Hiri Motu
ac02118a,Lindsey,Young,Burmese
f878e329,Michael,Farley,Kazakh
ebd4488c,Paige,Campbell,Kashmiri
635d1b34,Jeanette,King,Igbo
e06e1b01,Jerry,Oneal,Bashkir
7d7169a4,Alex,Wallace,Finnish
f53931c3,Tommy,Wells,Kazakh
d833241e,William,Mcmahon,Kannada
26525a44,Laura,Mcgee,Catalan
5efa07f9,Andrea,Parker,Malagasy
84531d15,Samuel,Hamilton,Pali
73c7af6b,Mitchell,Hutchinson,Avaric
4d5cef27,Robert,Mcintyre,Ndonga
bc30caa0,Kayla,Buck,Latvian
e2f51045,Valerie,Williams,Malay
2fdaa4b7,Michele,Austin,Zhuang
ec750276,Shelly,Cummings,Uzbek
b52a9a86,Patrick,Gomez,Oromo
d5fba1fa,Rachel,Mitchell,Tibetan
33c35bb2,Eric,Peters,Inupiaq
4f782125,Michael,Russell,Corsican
815bb3e2,Deborah,Chan,"Sotho, Southern"
7c123e25,Elaine,Pierce,Avaric
c4710669,Paula,Torres,Malay
b486bdc0,Luke,Lee,Manx
418f40d0,Amber,Cook,Hiri Motu
a9291a98,Ryan,Cook,Latvian
c6e9c8a6,Joseph,Foster,Chichewa
3d31754b,Dennis,Sanders,Ndonga
0c74e0f0,Scott,Bonilla,Akan
cf29466e,Bradley,Smith,Limburgan
2697b3d8,Karen,Roberts,Arabic
3f298345,Kristi,Frank,Quechua
9a3d7a70,Matthew,Morrison,Portuguese
df980ec1,Alexander,Snyder,North Ndebele
fbf3b6d9,Robin,Thomas,Ossetian
6b5e77c8,Bobby,Smith,Catalan
91ed529f,Christopher,Lowery,Guarani
60560203,Eric,Perez,Central Khmer
e426ec00,Marissa,Levy,Aragonese
8a8e4d60,Melissa,Jackson,Kuanyama
aab9ddbb,Kelsey,Gomez,Latin
c4d760c3,Sylvia,Johnson,Persian
d930502c,Pamela,Wang,Ndonga
ef9c5215,Andrea,Craig,Bashkir
9c5e398c,Mark,Garza,Kirghiz
6ab927cc,Christian,Taylor,Tagalog
789a89e9,Matthew,Martin,North Ndebele
8e1f81cd,Alicia,Lucero,Sardinian
e8e91d15,Kelsey,Hill,Tigrinya
4401eb85,Marvin,Patel,Dutch
23b8db27,Julie,Martinez,Catalan
d279b7f1,Jessica,Flowers,Maori
88984c72,Jacqueline,Harrington,Church Slavic
718a642f,Meghan,Scott,Kinyarwanda
4bb60db5,Laura,Vang,Tahitian
ce7d898b,Alicia,Cox,Tahitian
4f99b5dc,John,Holmes,Interlingua
07fd6558,Victor,Wilson,Slovenian
0b385dfa,Jason,Snyder,Indonesian
b0de127f,Chelsea,Price,Dzongkha
56b9b6e6,Crystal,Miranda,Cornish
e3f9922a,Suzanne,Thomas,Corsican
925202a4,Brooke,Bell,Indonesian
2081a750,Thomas,Martinez,Swedish
c7114204,Charles,Hall,Twi
6d3d14a8,Diamond,Daniel,Avestan
e3a22f45,Luis,Harris,Tigrinya
afd642ef,Derek,Kerr,Tagalog
160a70d8,Angelica,Mendoza,Tigrinya
7a8fb819,Kerry,Ramos,English
e831f6b4,Tony,Wells,Sichuan Yi
24d2a786,Marie,Harris,Twi
fdcc0170,Paul,Reese,Ido
faed997b,Levi,Garcia,Interlingue
f1327a62,Sean,Carroll,Belarusian
2c190d8c,Jaime,Dean,Lao
4b6d41b3,Tyler,Hudson,Navajo
9a1fa943,Austin,Clark,Kikuyu
bfa5ca2e,Kimberly,Walker,Ewe
85bd7667,Brandon,Roberts,Japanese
2c58e6ef,Bailey,Taylor,Slovak
709f2edd,Shannon,Mack,Quechua
f01b43f7,Gabrielle,Hunter,Portuguese
f42d759a,Jesse,Smith,Xhosa
b1e17021,Jeremy,Brown,Oriya
2ff6e11d,Thomas,Davis,Navajo
a6f6238c,Lisa,Parks,"Sotho, Southern"
ca624bb4,Travis,Gonzales,Indonesian
6c8dad52,Steven,Lowe,Nauru
44cf89f5,Steven,Browning,Luba-Katanga
7ea8278d,Katie,Barron,Inuktitut
078fcf7a,Carol,Preston,Portuguese
76559d30,Charles,Ruiz,Turkish
9cf2ef37,Derek,Sandoval,Ossetian
540687b1,Daniel,Thompson,Oromo
4c258f55,Leah,Shelton,Bulgarian
219cee6a,Elizabeth,Hernandez,Rundi
c15ed68c,Vanessa,Cooper,Catalan
6304ddb4,Lisa,Jones,Avaric
a742a6a5,Kenneth,Morgan,Serbian
e0b80ab2,Robert,Williamson,Icelandic
48655454,Albert,Allen,Greek
958d0fcb,Lauren,Simpson,Italian
637d8a7f,Christopher,Norton,Slovenian
22fef1b5,Rhonda,Smith,Marathi
9046c46f,Randall,Rogers,Abkhazian
2e348747,Gregory,Thomas,Lingala
2f2a8b7a,Gary,Wade,Belarusian
0021e458,Julie,Bray,Vietnamese
28bc186c,Haley,Henderson,Panjabi
94cce708,Nicholas,Harrison,Thai
47dfa10f,David,Terry,Tswana
f227caa1,Andrew,Keith,Korean
5ccab37f,Alexis,Hall,Romansh
f1d4d1d3,Pamela,Kelly,Akan
259e5ade,Matthew,Norton,Ndonga
e2356d8b,Rhonda,Poole,Maori
7f742f53,Kathleen,Nichols,Indonesian
b7529b08,Matthew,Frost,Faroese
a38bba13,Patricia,Bridges,Lithuanian
0dc89ab7,Andrea,Lee,Welsh
d3af2e02,Kyle,Klein,Ukrainian
664ecafc,Daniel,Gibson,Ndonga
32b21e58,Gerald,Sparks,Maori
3379f7d2,Scott,Bullock,Swati
7cbec78e,Jonathan,Rivas,Central Khmer
9a0612a5,Karina,Mccarthy,Hebrew
ada22b55,Ashley,Robbins,Tahitian
d0086a7f,Wendy,Sullivan,Ndonga
27b48e7c,Judith,Lynch,Slovak
afbdd29f,Kevin,Carroll,Assamese
73a324ba,Nancy,Vargas,Tonga
67567200,Leonard,Barrett,Abkhazian
2ed9c959,Maria,Walton,Gaelic
bc43c77d,Elizabeth,Coleman,Serbian
e4d80260,Rebecca,Ellis,Tigrinya
ca73e3ea,Jose,Rubio,Chuvash
5c93bd47,Jennifer,Boyd,Serbian
1d5adb9d,Harold,Stokes,Igbo
751f40ec,Phillip,Buckley,Kalaallisut
7d4bb47e,Zachary,Powell,Latin
90b0754f,Melissa,Watson,Albanian
ad0012f9,Alison,Mendoza,Tonga
17a03a8e,Rachel,Huff,Romanian
348b4f2e,Terri,Sullivan,Latvian
3d7f7e1e,Heidi,Anderson,Cree
edb89577,Robin,Brown,Chamorro
fd1013cd,Evan,Carter,South Ndebele
2a21b2f5,Tim,Long,Macedonian
e734cf71,Chase,Martin,Italian
c5bc43a2,Benjamin,Cummings,Uighur
7f3ef01a,Laura,Vance,Gaelic
d09b44d1,Amy,Black,Sundanese
25804b99,Daniel,Gardner,Chinese
